Price,Room.Type,City,Bed(s),Property.Form,Avg
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
139,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
110,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Private room,Los Angeles,2,airbnb,95.3969230769231
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
129,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
89,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
33,Private room,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
135,Private room,Los Angeles,2,airbnb,95.3969230769231
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Private room,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,2,airbnb,95.3969230769231
100,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
89,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
33,Private room,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
135,Private room,Los Angeles,2,airbnb,95.3969230769231
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Private room,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,2,airbnb,95.3969230769231
100,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
79,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
1000,Private room,Los Angeles,1,airbnb,107.981859410431
150,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
50,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
110,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
69,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
1000,Private room,Los Angeles,1,airbnb,107.981859410431
150,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
50,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
110,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
69,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
100,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
45,Private room,Los Angeles,2,airbnb,95.3969230769231
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
33,Private room,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
135,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
59,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
1000,Private room,Los Angeles,1,airbnb,107.981859410431
150,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
50,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
110,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
69,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
139,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
110,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Private room,Los Angeles,2,airbnb,95.3969230769231
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
129,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
139,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
110,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Private room,Los Angeles,2,airbnb,95.3969230769231
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
129,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
139,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
110,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Private room,Los Angeles,2,airbnb,95.3969230769231
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
129,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
1000,Private room,Los Angeles,1,airbnb,107.981859410431
150,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
50,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
110,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
69,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
120,Private room,Los Angeles,1,airbnb,107.981859410431
50,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
115,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
55,Private room,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,2,airbnb,95.3969230769231
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
129,Private room,Los Angeles,2,airbnb,95.3969230769231
45,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
45,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
60,Private room,Los Angeles,2,airbnb,95.3969230769231
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
59,Private room,Los Angeles,2,airbnb,95.3969230769231
79,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,2,airbnb,95.3969230769231
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Private room,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,2,airbnb,95.3969230769231
59,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
45,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
79,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
69,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
60,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
100,Private room,Los Angeles,1,airbnb,107.981859410431
79,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
1000,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
150,Private room,Los Angeles,2,airbnb,95.3969230769231
75,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
115,Private room,Los Angeles,1,airbnb,107.981859410431
30,Private room,Los Angeles,1,airbnb,107.981859410431
89,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
125,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
69,Private room,Los Angeles,1,airbnb,107.981859410431
140,Private room,Los Angeles,1,airbnb,107.981859410431
75,Entire home/apt,Los Angeles,2,airbnb,95.3969230769231
33,Entire home/apt,Los Angeles,1,airbnb,107.981859410431
75,Private room,Los Angeles,1,airbnb,107.981859410431
83,Private room,Los Angeles,1,airbnb,107.981859410431
